年份,院校名称,院校代码,科类,批次,招生类型,专业组,选科要求,录取人数,最低分数,最低分位,批次线差,学校所在,学校性质,是否985,是否211
2023,哈尔滨学院,A234,综合,普通类一段,普通类,,,,483,207343,40,黑龙江,公办,否,否
2023,哈尔滨工业大学,A213,综合,普通类一段,普通类,,,,663,1920,220,黑龙江,公办,是,是
2023,哈尔滨工业大学,A213,综合,普通类一段,中外合作办学,,,,603,21913,160,黑龙江,公办,是,是
2023,哈尔滨工业大学（威海）,H213,综合,普通类一段,普通类,,,,613,16634,170,山东,公办,是,是
2023,哈尔滨工业大学（威海）,H213,综合,普通类一段,中外合作办学,,,,594,27839,151,山东,公办,是,是
2023,哈尔滨工业大学（深圳）,G213,综合,普通类一段,普通类,,,,667,1481,224,广东,公办,是,是
2023,哈尔滨工程大学,A217,综合,普通类一段,普通类,,,,590,30804,147,黑龙江,公办,否,是
2023,哈尔滨工程大学,A217,综合,普通类一段,中外合作办学,,,,567,52048,124,黑龙江,公办,否,是
2023,哈尔滨师范大学,A231,综合,普通类一段,普通类,,,,532,103276,89,黑龙江,公办,否,否
2023,哈尔滨应用职业技术学院,E055,综合,普通类二段,普通类,,,,229,648639,79,黑龙江,民办,否,否
2023,哈尔滨理工大学,Y000,综合,普通类一段,普通类,,,,505,156186,62,黑龙江,公办,否,否
2023,哈尔滨理工大学,Y000,综合,普通类一段,荣成校区,,,,492,187781,49,黑龙江,公办,否,否
2023,哈尔滨电力职业技术学院,C906,综合,普通类二段,普通类,,,,427,345755,277,黑龙江,公办,否,否
2023,哈尔滨科学技术职业学院,E108,综合,普通类二段,普通类,,,,376,455488,226,黑龙江,公办,否,否
2023,哈尔滨职业技术大学,C911,综合,普通类二段,普通类,,,,383,441440,233,黑龙江,公办,否,否
2023,哈尔滨金融学院,A245,综合,普通类一段,普通类,,,,488,197134,45,黑龙江,公办,否,否
2023,哈尔滨铁道职业技术学院,C907,综合,普通类二段,普通类,,,,418,366427,268,黑龙江,公办,否,否
2023,唐山学院,B033,综合,普通类一段,普通类,,,,489,193973,46,河北,公办,否,否
2023,唐山师范学院,A099,综合,普通类一段,普通类,,,,484,206849,41,河北,公办,否,否
2023,唐山幼儿师范高等专科学校,E586,综合,普通类二段,普通类,,,,416,371191,266,河北,公办,否,否
2023,商丘医学高等专科学校,D782,综合,普通类二段,普通类,,,,439,317648,289,河南,公办,否,否
2023,商丘工学院,D500,综合,普通类一段,普通类,,,,469,243976,26,河南,民办,否,否
2023,商丘师范学院,A483,综合,普通类一段,普通类,,,,483,208876,40,河南,公办,否,否
2023,商丘职业技术学院,C745,综合,普通类二段,普通类,,,,396,414478,246,河南,公办,否,否
2023,商洛学院,B396,综合,普通类一段,普通类,,,,481,213534,38,陕西,公办,否,否
2023,商洛学院,B396,综合,普通类一段,中外合作办学,,,,478,221001,35,陕西,公办,否,否
2023,商洛职业技术学院,D948,综合,普通类二段,普通类,,,,416,369727,266,陕西,公办,否,否
2023,喀什大学,A763,综合,普通类一段,普通类,,,,478,219821,35,新疆,公办,否,否
2023,喀什职业技术学院,E677,综合,普通类二段,普通类,,,,311,574637,161,新疆,公办,否,否
2023,嘉兴南湖学院,D291,综合,普通类一段,普通类,,,,495,180331,52,浙江,公办,否,否
2023,嘉兴大学,A354,综合,普通类一段,普通类,,,,508,150249,65,浙江,公办,否,否
2023,四川交通职业技术学院,C761,综合,普通类二段,普通类,,,,435,325545,285,四川,公办,否,否
2023,四川传媒学院,D669,综合,普通类一段,普通类,,,,470,240770,27,四川,民办,否,否
2023,四川传媒学院,D669,综合,普通类二段,普通类,,,,197,657814,47,四川,民办,否,否
2023,四川农业大学,A626,综合,普通类一段,普通类,,,,572,47450,129,四川,公办,否,是
2023,四川国际标榜职业学院,C964,综合,普通类二段,普通类,,,,238,644341,88,四川,民办,否,否
2023,四川城市职业学院,E175,综合,普通类二段,普通类,,,,208,655435,58,四川,民办,否,否
2023,四川外国语大学,A650,综合,普通类一段,普通类,,,,548,77283,105,重庆,公办,否,否
2023,四川外国语大学,A650,综合,普通类一段,中外合作办学,,,,528,110211,85,重庆,公办,否,否
2023,四川大学,A610,综合,普通类一段,普通类,,,,612,16908,169,四川,公办,是,是
2023,四川大学,A610,综合,普通类一段,中外合作办学,,,,611,17818,168,四川,公办,是,是
2023,四川工业科技学院,D816,综合,普通类一段,普通类,,,,469,243771,26,四川,民办,否,否
2023,四川工业科技学院,D816,综合,普通类二段,普通类,,,,340,526386,190,四川,民办,否,否
2023,四川工程职业技术大学,C763,综合,普通类二段,普通类,,,,444,304522,294,四川,公办,否,否
2023,四川师范大学,A636,综合,普通类一段,普通类,,,,542,86571,99,四川,公办,否,否
2023,四川希望汽车职业学院,E484,综合,普通类二段,普通类,,,,179,660219,29,四川,民办,否,否
2023,四川应用技术职业学院,E548,综合,普通类二段,普通类,,,,197,657801,47,四川,民办,否,否
2023,四川建筑职业技术学院,C764,综合,普通类二段,普通类,,,,418,364980,268,四川,公办,否,否
2023,四川托普信息技术职业学院,C963,综合,普通类二段,普通类,,,,243,642118,93,四川,民办,否,否
2023,四川文化产业职业学院,E086,综合,普通类二段,普通类,,,,425,349405,275,四川,公办,否,否
2023,四川文化艺术学院,E043,综合,普通类一段,普通类,,,,465,253413,22,四川,民办,否,否
2023,四川文理学院,A644,综合,普通类一段,普通类,,,,483,208947,40,四川,公办,否,否
2023,四川旅游学院,B552,综合,普通类一段,普通类,,,,481,212242,38,四川,公办,否,否
2023,四川旅游学院,B552,综合,普通类一段,中外合作办学,,,,479,218598,36,四川,公办,否,否
2023,四川水利职业技术学院,C638,综合,普通类二段,普通类,,,,447,297561,297,四川,公办,否,否
2023,四川汽车职业技术学院,E411,综合,普通类二段,普通类,,,,177,660410,27,四川,民办,否,否
2023,四川现代职业学院,E176,综合,普通类二段,普通类,,,,196,657849,46,四川,民办,否,否
2023,四川电子机械职业技术学院,E485,综合,普通类二段,普通类,,,,166,661322,16,四川,民办,否,否
2023,四川电影电视学院,E410,综合,普通类一段,普通类,,,,470,240658,27,四川,民办,否,否
2023,四川电影电视学院,E410,综合,普通类二段,普通类,,,,231,647497,81,四川,民办,否,否
2023,四川电影电视学院,E410,综合,普通类一段,二次志愿,,,,512,140367,69,四川,民办,否,否
2023,四川科技职业学院,E070,综合,普通类二段,普通类,,,,323,555128,173,四川,民办,否,否
2023,四川美术学院,A655,综合,普通类一段,普通类,,,,548,76055,105,重庆,公办,否,否
2023,四川航天职业技术学院,C641,综合,普通类二段,普通类,,,,426,346743,276,四川,公办,否,否
2023,四川西南航空职业学院,E515,综合,普通类二段,普通类,,,,183,659771,33,四川,民办,否,否
2023,四川轻化工大学,A622,综合,普通类一段,普通类,,,,505,156676,62,四川,公办,否,否
2023,四川长江职业学院,E323,综合,普通类二段,普通类,,,,221,651733,71,四川,民办,否,否
2023,四川音乐学院,A654,综合,普通类一段,普通类,,,,495,180804,52,四川,公办,否,否
2023,四川音乐学院,A654,综合,普通类一段,中外高水平大学学生交流计划,,,,482,212055,39,四川,公办,否,否
2023,培黎职业学院,E738,综合,普通类二段,普通类,,,,316,565700,166,甘肃,公办,否,否
2023,塔里木大学,A757,综合,普通类一段,普通类,,,,478,219779,35,新疆,公办,否,否
2023,塔里木大学,A757,综合,普通类一段,二次志愿,,,,525,115013,82,新疆,公办,否,否
2023,复旦大学,A246,综合,普通类一段,普通类,,,,674,865,231,上海,公办,是,是
2023,复旦大学上海医学院,H246,综合,普通类一段,普通类,,,,671,1054,228,上海,公办,是,是
2023,大兴安岭职业学院,C908,综合,普通类二段,普通类,,,,361,485885,211,黑龙江,公办,否,否
2023,大同师范高等专科学校,E627,综合,普通类二段,普通类,,,,408,389132,258,山西,公办,否,否
2023,大庆医学高等专科学校,E017,综合,普通类二段,普通类,,,,416,370774,266,黑龙江,公办,否,否
2023,大庆师范学院,A235,综合,普通类一段,普通类,,,,480,216716,37,黑龙江,公办,否,否
2023,大理大学,A679,综合,普通类一段,普通类,,,,505,157284,62,云南,公办,否,否
2023,大连东软信息学院,D631,综合,普通类一段,普通类,,,,472,234711,29,辽宁,民办,否,否
2023,大连东软信息学院,D631,综合,普通类二段,普通类,,,,353,502550,203,辽宁,民办,否,否
2023,大连交通大学,A150,综合,普通类一段,普通类,,,,468,246268,25,辽宁,公办,否,否
2023,大连交通大学,A150,综合,普通类一段,中外合作办学,,,,508,149282,65,辽宁,公办,否,否
2023,大连医科大学,A161,综合,普通类一段,普通类,,,,568,51235,125,辽宁,公办,否,否
2023,大连外国语大学,A172,综合,普通类一段,普通类,,,,449,293903,6,辽宁,公办,否,否
2023,大连外国语大学,A172,综合,普通类一段,中外合作办学,,,,547,78705,104,辽宁,公办,否,否
2023,大连外国语大学,A172,综合,普通类一段,二次志愿,,,,532,101945,89,辽宁,公办,否,否
2023,大连大学,B258,综合,普通类一段,普通类,,,,493,184041,50,辽宁,公办,否,否
2023,大连大学,B258,综合,普通类一段,中外合作办学,,,,536,96222,93,辽宁,公办,否,否
2023,大连工业大学,A152,综合,普通类一段,普通类,,,,529,108373,86,辽宁,公办,否,否
2023,大连工业大学,A152,综合,普通类一段,国际本科学术互认课程,,,,515,134159,72,辽宁,公办,否,否
2023,大连工业大学,A152,综合,普通类一段,中外合作办学,,,,507,152503,64,辽宁,公办,否,否
2023,大连枫叶职业技术学院,D961,综合,普通类二段,普通类,,,,315,567982,165,辽宁,民办,否,否
2023,大连民族大学,C026,综合,普通类一段,普通类,,,,464,256599,21,辽宁,公办,否,否
2023,大连汽车职业技术学院,E228,综合,普通类二段,普通类,,,,311,573880,161,辽宁,民办,否,否
2023,大连海事大学,A151,综合,普通类一段,普通类,,,,572,47241,129,辽宁,公办,否,是
2023,大连海事大学,A151,综合,普通类一段,中外合作办学,,,,555,66409,112,辽宁,公办,否,是
2023,大连海洋大学,A158,综合,普通类一段,普通类,,,,528,108710,85,辽宁,公办,否,否
2023,大连海洋大学,A158,综合,普通类一段,中外合作办学,,,,490,192439,47,辽宁,公办,否,否
2023,大连理工大学,A141,综合,普通类一段,普通类,,,,557,64076,114,辽宁,公办,是,是
2023,大连理工大学,A141,综合,普通类一段,中外合作办学,,,,598,25449,155,辽宁,公办,是,是
2023,大连理工大学城市学院,D198,综合,普通类一段,普通类,,,,471,238721,28,辽宁,民办,否,否
2023,大连理工大学（盘锦校区）,A141,综合,普通类一段,普通类,,,,590,31282,147,辽宁,公办,是,是
2023,大连理工大学（盘锦校区）,A141,综合,普通类一段,中外合作办学,,,,579,40096,136,辽宁,公办,是,是
2023,大连职业技术学院,A845,综合,普通类二段,普通类,,,,427,345302,277,辽宁,公办,否,否
2023,大连航运职业技术学院,E209,综合,普通类二段,普通类,,,,329,545750,179,辽宁,民办,否,否
2023,大连艺术学院,D599,综合,普通类一段,普通类,,,,460,266152,17,辽宁,民办,否,否
2023,大连艺术学院,D599,综合,普通类二段,普通类,,,,343,520720,193,辽宁,民办,否,否
2023,大连财经学院,D218,综合,普通类一段,普通类,,,,472,234725,29,辽宁,民办,否,否
2023,天府新区信息职业学院,E641,综合,普通类二段,普通类,,,,259,631228,109,四川,民办,否,否
2023,天府新区航空旅游职业学院,E645,综合,普通类二段,普通类,,,,152,662077,2,四川,民办,否,否
2023,天水师范大学,,综合,普通类一段,普通类,,,,475,227781,32,甘肃,公办,否,否
2023,天水师范大学,,综合,普通类一段,校企合作,,,,479,217562,36,甘肃,公办,否,否
2023,天津中医药大学,A063,综合,普通类一段,普通类,,,,570,49676,127,天津,公办,否,否
2023,天津中医药大学,A063,综合,普通类一段,中外合作办学,,,,554,68500,111,天津,公办,否,否
2023,天津中德应用技术大学,C105,综合,普通类一段,普通类,,,,488,196438,45,天津,公办,否,否
2023,天津中德应用技术大学,C105,综合,普通类二段,普通类,,,,452,286223,302,天津,公办,否,否
2023,天津交通职业学院,C883,综合,普通类二段,普通类,,,,277,616469,127,天津,公办,否,否
2023,天津仁爱学院,E038,综合,普通类一段,普通类,,,,465,254303,22,天津,民办,否,否
2023,天津体育学院,A071,综合,普通类一段,普通类,,,,498,173625,55,天津,公办,否,否
2023,天津农学院,A061,综合,普通类一段,普通类,,,,498,172656,55,天津,公办,否,否
2023,天津医学高等专科学校,B908,综合,普通类二段,普通类,,,,457,272702,307,天津,公办,否,否
2023,天津医科大学,A062,综合,普通类一段,普通类,,,,592,29864,149,天津,公办,否,是
2023,天津医科大学临床医学院,D661,综合,普通类一段,普通类,,,,493,184986,50,天津,民办,否,否
2023,天津商业大学,A069,综合,普通类一段,普通类,,,,509,147131,66,天津,公办,否,否
2023,天津商业大学,A069,综合,普通类一段,中外合作办学,,,,542,86233,99,天津,公办,否,否
2023,天津商业大学宝德学院,D660,综合,普通类一段,普通类,,,,478,221888,35,天津,民办,否,否
2023,天津商务职业学院,C788,综合,普通类二段,普通类,,,,415,373182,265,天津,公办,否,否
2023,天津国土资源和房屋职业学院,C803,综合,普通类二段,普通类,,,,374,460850,224,天津,公办,否,否
2023,天津城市建设管理职业技术学院,E020,综合,普通类二段,普通类,,,,400,404496,250,天津,公办,否,否
2023,天津城市职业学院,D702,综合,普通类二段,普通类,,,,432,332715,282,天津,公办,否,否
2023,天津城建大学,A792,综合,普通类一段,普通类,,,,508,150222,65,天津,公办,否,否
2023,天津城建大学,A792,综合,普通类一段,中外合作办学,,,,502,162412,59,天津,公办,否,否
2023,天津外国语大学,A068,综合,普通类一段,普通类,,,,520,125440,77,天津,公办,否,否
2023,天津外国语大学,A068,综合,普通类一段,中外合作办学,,,,550,73406,107,天津,公办,否,否
2023,天津外国语大学滨海外事学院,D658,综合,普通类一段,普通类,,,,477,224489,34,天津,民办,否,否
2023,天津大学,A056,综合,普通类一段,普通类,,,,632,8720,189,天津,公办,是,是
2023,天津天狮学院,A859,综合,普通类一段,普通类,,,,471,239449,28,天津,民办,否,否
2023,天津工业大学,A058,综合,普通类一段,普通类,,,,567,52034,124,天津,公办,否,否
2023,天津工业大学,A058,综合,普通类一段,中外合作办学,,,,568,51535,125,天津,公办,否,否
2023,天津工业职业学院,D700,综合,普通类二段,普通类,,,,436,323936,286,天津,公办,否,否
2023,天津市职业大学,B032,综合,普通类二段,普通类,,,,286,606734,136,天津,公办,否,否
2023,天津师范大学,A065,综合,普通类一段,普通类,,,,535,96982,92,天津,公办,否,否
2023,天津机电职业技术学院,C721,综合,普通类二段,普通类,,,,430,339191,280,天津,公办,否,否
2023,天津海运职业学院,E022,综合,普通类二段,普通类,,,,380,448699,230,天津,公办,否,否
2023,天津滨海汽车工程职业学院,E600,综合,普通类二段,普通类,,,,314,568949,164,天津,民办,否,否
2023,天津滨海职业学院,C484,综合,普通类二段,普通类,,,,421,358641,271,天津,公办,否,否
2023,天津现代职业技术学院,C722,综合,普通类二段,普通类,,,,433,331016,283,天津,公办,否,否
2023,天津理工大学,A060,综合,普通类一段,普通类,,,,449,293404,6,天津,公办,否,否
2023,天津理工大学,A060,综合,普通类一段,中外合作办学,,,,538,92919,95,天津,公办,否,否
2023,天津理工大学中环信息学院,D897,综合,普通类一段,普通类,,,,476,224878,33,天津,民办,否,否
2023,天津生物工程职业技术学院,E021,综合,普通类二段,普通类,,,,450,289890,300,天津,公办,否,否
2023,天津电子信息职业技术学院,C720,综合,普通类二段,普通类,,,,441,312503,291,天津,公办,否,否
2023,天津石油职业技术学院,D701,综合,普通类二段,普通类,,,,386,434426,236,天津,公办,否,否
2023,天津科技大学,A057,综合,普通类一段,普通类,,,,527,112154,84,天津,公办,否,否
2023,天津科技大学,A057,综合,普通类一段,中外合作办学,,,,534,98602,91,天津,公办,否,否
2023,天津美术学院,A073,综合,普通类一段,普通类,,,,536,96151,93,天津,公办,否,否
2023,天津职业技术师范大学,A066,综合,普通类一段,普通类,,,,457,272137,14,天津,公办,否,否
2023,天津艺术职业学院,C882,综合,普通类二段,普通类,,,,403,398424,253,天津,公办,否,否
