院校名称,所在省,主管部门,院校层次,2025招生章程,院校主页链接,logo地址
天津大学,天津,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-49.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-49.dhtml,https://t1.chei.com.cn/common/xh/10056.jpg
天津科技大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653564764,method-view,schId-50.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-50.dhtml,https://t1.chei.com.cn/common/xh/10057.jpg
天津工业大学,天津,天津市教育委员会,本科|“双一流”建设高校,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653744910,method-view,schId-51.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-51.dhtml,https://t1.chei.com.cn/common/xh/10058.jpg
中国民航大学,天津,中国民用航空局,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-52.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-52.dhtml,https://t1.chei.com.cn/common/xh/10059.jpg
天津理工大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6651642742,method-view,schId-53.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-53.dhtml,https://t1.chei.com.cn/common/xh/10060.jpg
天津农学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650719728,method-view,schId-54.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-54.dhtml,https://t1.chei.com.cn/common/xh/10061.jpg
天津医科大学,天津,天津市教育委员会,本科|“双一流”建设高校,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645513437,method-view,schId-55.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-55.dhtml,https://t1.chei.com.cn/common/xh/10062.jpg
天津中医药大学,天津,天津市教育委员会,本科|“双一流”建设高校,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6651168387,method-view,schId-56.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-56.dhtml,https://t1.chei.com.cn/common/xh/10063.jpg
天津师范大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6643730907,method-view,schId-57.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-57.dhtml,https://t1.chei.com.cn/common/xh/10065.jpg
天津职业技术师范大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650709994,method-view,schId-58.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-58.dhtml,https://t1.chei.com.cn/common/xh/10066.jpg
天津外国语大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647670332,method-view,schId-59.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-59.dhtml,https://t1.chei.com.cn/common/xh/10068.jpg
天津商业大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653651777,method-view,schId-60.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-60.dhtml,https://t1.chei.com.cn/common/xh/10069.jpg
天津财经大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6650775717,method-view,schId-61.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-61.dhtml,https://t1.chei.com.cn/common/xh/10070.jpg
天津体育学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6654065982,method-view,schId-62.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-62.dhtml,https://t1.chei.com.cn/common/xh/10071.jpg
天津音乐学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6674056261,method-view,schId-63.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-63.dhtml,https://t1.chei.com.cn/common/xh/10072.jpg
天津美术学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6646356911,method-view,schId-64.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-64.dhtml,https://t1.chei.com.cn/common/xh/10073.jpg
河北工业大学,天津,河北省教育厅,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-70.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-70.dhtml,https://t1.chei.com.cn/common/xh/10080.jpg
天津城建大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647876110,method-view,schId-603.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-603.dhtml,https://t1.chei.com.cn/common/xh/10792.jpg
天津天狮学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647902478,method-view,schId-642.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-642.dhtml,https://t1.chei.com.cn/common/xh/10859.jpg
天津市职业大学,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648713966,method-view,schId-687.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-687.dhtml,https://t1.chei.com.cn/common/xh/11032.jpg
天津医学高等专科学校,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6629672839,method-view,schId-6242801.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-6242801.dhtml,https://t1.chei.com.cn/common/xh/11908.jpg
天津中德应用技术大学,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6646258231,method-view,schId-984.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-984.dhtml,https://t1.chei.com.cn/common/xh/12105.jpg
天津滨海职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6642527017,method-view,schId-1073.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1073.dhtml,https://t1.chei.com.cn/common/xh/12484.jpg
天津渤海职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6673774953,method-view,schId-1202.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1202.dhtml,https://t1.chei.com.cn/common/xh/12719.jpg
天津电子信息职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648556103,method-view,schId-1203.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1203.dhtml,https://t1.chei.com.cn/common/xh/12720.jpg
天津机电职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6644150585,method-view,schId-1204.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1204.dhtml,https://t1.chei.com.cn/common/xh/12721.jpg
天津现代职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6643993543,method-view,schId-1205.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1205.dhtml,https://t1.chei.com.cn/common/xh/12722.jpg
天津公安警官职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6646496254,method-view,schId-1206.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1206.dhtml,https://t1.chei.com.cn/common/xh/12723.jpg
天津轻工职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647604630,method-view,schId-1214.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1214.dhtml,https://t1.chei.com.cn/common/xh/12732.jpg
天津商务职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6643409719,method-view,schId-1269.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1269.dhtml,https://t1.chei.com.cn/common/xh/12788.jpg
天津国土资源和房屋职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647694555,method-view,schId-1284.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1284.dhtml,https://t1.chei.com.cn/common/xh/12803.jpg
天津艺术职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647885537,method-view,schId-1355.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1355.dhtml,https://t1.chei.com.cn/common/xh/12882.jpg
天津交通职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645942579,method-view,schId-1356.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1356.dhtml,https://t1.chei.com.cn/common/xh/12883.jpg
天津外国语大学滨海外事学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653642130,method-view,schId-1899.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1899.dhtml,https://t1.chei.com.cn/common/xh/13658.jpg
天津传媒学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648021666,method-view,schId-1900.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1900.dhtml,https://t1.chei.com.cn/common/xh/13659.jpg
天津商业大学宝德学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647700786,method-view,schId-1901.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1901.dhtml,https://t1.chei.com.cn/common/xh/13660.jpg
天津医科大学临床医学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645733477,method-view,schId-1902.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1902.dhtml,https://t1.chei.com.cn/common/xh/13661.jpg
天津工业职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6642372465,method-view,schId-1940.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1940.dhtml,https://t1.chei.com.cn/common/xh/13700.jpg
天津石油职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6636424476,method-view,schId-1941.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1941.dhtml,https://t1.chei.com.cn/common/xh/13701.jpg
天津城市职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6644340513,method-view,schId-1942.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1942.dhtml,https://t1.chei.com.cn/common/xh/13702.jpg
天津铁道职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653620061,method-view,schId-403132.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-403132.dhtml,https://t1.chei.com.cn/common/xh/13863.jpg
天津理工大学中环信息学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647627359,method-view,schId-404954.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-404954.dhtml,https://t1.chei.com.cn/common/xh/13897.jpg
北京科技大学天津学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648440111,method-view,schId-93355.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-93355.dhtml,https://t1.chei.com.cn/common/xh/13898.jpg
天津工艺美术职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6641557753,method-view,schId-6161405.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-6161405.dhtml,https://t1.chei.com.cn/common/xh/13911.jpg
天津城市建设管理职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6645474047,method-view,schId-6241649.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-6241649.dhtml,https://t1.chei.com.cn/common/xh/14020.jpg
天津生物工程职业技术学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648124650,method-view,schId-5038392.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-5038392.dhtml,https://t1.chei.com.cn/common/xh/14021.jpg
天津海运职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6651310279,method-view,schId-485362.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-485362.dhtml,https://t1.chei.com.cn/common/xh/14022.jpg
天津仁爱学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6647619467,method-view,schId-481255.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-481255.dhtml,https://t1.chei.com.cn/common/xh/14038.jpg
天津财经大学珠江学院,天津,天津市教育委员会,本科,"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6648462789,method-view,schId-1369415.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1369415.dhtml,https://t1.chei.com.cn/common/xh/14087.jpg
天津体育职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6653920139,method-view,schId-1821221077.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1821221077.dhtml,https://t1.chei.com.cn/common/xh/14599.jpg
天津滨海汽车工程职业学院,天津,天津市教育委员会,高职(专科),"https://gaokao.chsi.com.cn/zsgs/zhangcheng/listVerifedZszc--infoId-6651769548,method-view,schId-1821216896.dhtml",https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1821216896.dhtml,https://t1.chei.com.cn/common/xh/14600.jpg
陆军军事交通学院,天津,中央军委训练管理部,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-1980488764.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-1980488764.dhtml,https://t1.chei.com.cn/common/xh/91013.jpg
河北大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-65.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-65.dhtml,https://t1.chei.com.cn/common/xh/10075.jpg
河北工程大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-66.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-66.dhtml,https://t1.chei.com.cn/common/xh/10076.jpg
河北地质大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-67.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-67.dhtml,https://t1.chei.com.cn/common/xh/10077.jpg
华北电力大学(保定),河北,教育部,本科|“双一流”建设高校,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-69.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-69.dhtml,https://t1.chei.com.cn/common/xh/10079.jpg
华北理工大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-71.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-71.dhtml,https://t1.chei.com.cn/common/xh/10081.jpg
河北科技大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-72.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-72.dhtml,https://t1.chei.com.cn/common/xh/10082.jpg
河北建筑工程学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-73.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-73.dhtml,https://t1.chei.com.cn/common/xh/10084.jpg
河北水利电力学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-74.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-74.dhtml,https://t1.chei.com.cn/common/xh/10085.jpg
河北农业大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-75.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-75.dhtml,https://t1.chei.com.cn/common/xh/10086.jpg
河北医科大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-76.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-76.dhtml,https://t1.chei.com.cn/common/xh/10089.jpg
河北北方学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-78.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-78.dhtml,https://t1.chei.com.cn/common/xh/10092.jpg
承德医学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-79.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-79.dhtml,https://t1.chei.com.cn/common/xh/10093.jpg
河北师范大学,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-80.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-80.dhtml,https://t1.chei.com.cn/common/xh/10094.jpg
保定学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-81.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-81.dhtml,https://t1.chei.com.cn/common/xh/10096.jpg
河北民族师范学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-82.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-82.dhtml,https://t1.chei.com.cn/common/xh/10098.jpg
唐山师范学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-83.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-83.dhtml,https://t1.chei.com.cn/common/xh/10099.jpg
廊坊师范学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-84.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-84.dhtml,https://t1.chei.com.cn/common/xh/10100.jpg
衡水学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-85.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-85.dhtml,https://t1.chei.com.cn/common/xh/10101.jpg
石家庄学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-86.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-86.dhtml,https://t1.chei.com.cn/common/xh/10102.jpg
邯郸学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-87.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-87.dhtml,https://t1.chei.com.cn/common/xh/10103.jpg
邢台学院,河北,河北省教育厅,本科,https://gaokao.chsi.com.cn/zsgs/zhangcheng/listZszc--schId-88.dhtml,https://gaokao.chsi.com.cn/sch/schoolInfo--schId-88.dhtml,https://t1.chei.com.cn/common/xh/10104.jpg
